latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
23.76408,86.39652,309.5,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,296.3,1.5,N
22.05405,88.12457,318.9,0.43,0.38,2019-09-20,1954,N,VIIRS,n,1.0NRT,296.2,2.9,N
22.05335,88.12869,313.3,0.43,0.38,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.5,1.1,N
21.9199,83.35342,314.9,0.42,0.37,2019-09-20,1954,N,VIIRS,n,1.0NRT,292.8,2.4,N
23.36001,83.21905,304.5,0.43,0.38,2019-09-20,1954,N,VIIRS,n,1.0NRT,292.1,1.7,N
21.92048,83.34939,321.7,0.42,0.37,2019-09-20,1954,N,VIIRS,n,1.0NRT,292.7,2.4,N
23.76468,86.39278,313.8,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,296.7,2.8,N
23.77579,86.38712,307.9,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.5,1.9,N
22.79239,86.20135,307.7,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.3,1.6,N
22.33115,82.60795,314.3,0.45,0.39,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.3,1.7,N
20.96054,85.18783,309.5,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,292.5,1.2,N
20.95839,85.17988,327.7,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.4,2.7,N
23.80459,86.33452,307.8,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.2,0.7,N
21.79536,83.99066,308.6,0.4,0.37,2019-09-20,1954,N,VIIRS,n,1.0NRT,291.6,1,N
22.32507,82.67782,307.7,0.44,0.39,2019-09-20,1954,N,VIIRS,n,1.0NRT,292.7,1.8,N
20.96976,86.00385,308.2,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.2,1.8,N
21.92392,83.34996,308.1,0.42,0.37,2019-09-20,1954,N,VIIRS,n,1.0NRT,291.6,1.8,N
13.41861,80.09249,314.7,0.47,0.4,2019-09-20,1954,N,VIIRS,n,1.0NRT,289.3,3.6,N
23.6703,84.99005,309,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,292.8,0.8,N
23.76328,86.03768,307.2,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,290.6,1,N
23.66672,86.09325,306.2,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.4,0.9,N
23.55938,87.23768,324.8,0.39,0.37,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.9,2.6,N
23.76659,86.03829,310.8,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293,1,N
23.76718,86.03455,307.3,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,292.3,1,N
20.95205,86.05022,325.2,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.7,1.8,N
23.79889,86.34892,313.4,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,297.5,1.6,N
23.77609,86.36397,313.2,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,295.2,1.6,N
20.97679,85.14909,313.9,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,292.7,1.6,N
21.37737,81.68002,311.3,0.48,0.4,2019-09-20,1954,N,VIIRS,n,1.0NRT,289.4,1.4,N
21.78597,83.88982,308.2,0.4,0.37,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.1,1.4,N
23.69806,85.27995,305.6,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,292.3,0.8,N
23.77849,86.39149,339.6,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,297.5,2.3,N
23.70859,85.29667,308.5,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,292.7,0.9,N
23.71089,85.28154,321.1,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,292.6,2.1,N
20.79431,85.25256,330.2,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.5,3.1,N
23.73772,86.43483,310,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,295.5,2,N
21.67159,82.08346,312.4,0.46,0.39,2019-09-20,1954,N,VIIRS,n,1.0NRT,287.7,1,N
21.67935,84.04284,311.9,0.4,0.37,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.7,1.7,N
20.9687,85.02654,313.1,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.6,1.6,N
21.67992,84.03899,310.9,0.4,0.37,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.2,1.6,N
22.06713,83.70647,305.6,0.41,0.37,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.2,0.9,N
23.67992,86.09571,321.2,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.1,2.3,N
20.86597,84.98937,307.7,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,292.7,2.3,N
23.76859,86.38963,321.8,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,296,1.9,N
21.31656,81.55894,303.3,0.49,0.4,2019-09-20,1954,N,VIIRS,n,1.0NRT,283,0.3,N
23.78506,86.30764,308.8,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,295.9,2,N
23.79229,86.34768,318.9,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,296,1.3,N
20.80695,85.25859,312.8,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.3,0.7,N
20.95897,85.17619,332.7,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.3,2.9,N
21.69789,84.03419,308.7,0.4,0.37,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.6,0.8,N
20.96529,85.1357,328.2,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,292.9,3.1,N
23.7818,86.39213,336.1,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,297.2,3.7,N
23.3602,83.22165,308.2,0.43,0.38,2019-09-20,1954,N,VIIRS,n,1.0NRT,293,2.1,N
20.96227,85.17678,337,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.5,2.9,N
23.507,87.28306,310.2,0.4,0.37,2019-09-20,1954,N,VIIRS,n,1.0NRT,295,1.4,N
21.98472,83.2338,316.5,0.42,0.38,2019-09-20,1954,N,VIIRS,n,1.0NRT,291.1,1.7,N
23.79918,86.32577,309.9,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.7,1,N
23.36078,83.21741,306.5,0.43,0.38,2019-09-20,1954,N,VIIRS,n,1.0NRT,292.2,1.2,N
23.80072,87.04969,310,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,297,1.2,N
23.78358,86.3383,312.2,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,296.3,2.4,N
21.07788,85.04134,311,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.1,1.7,N
23.80009,87.0535,311,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,296.8,1.2,N
15.17327,76.65514,312.3,0.53,0.5,2019-09-20,1954,N,VIIRS,n,1.0NRT,289.1,2.2,N
23.78119,86.39588,339.2,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,297.5,3.7,N
20.96385,85.18842,305.7,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,292,0.9,N
23.67451,86.08698,316.4,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.1,1.2,N
23.6778,86.08759,309.3,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.1,1.2,N
23.6784,86.08385,330.5,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.9,3.4,N
23.6817,86.08447,334.3,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.7,4.7,N
23.48216,87.36229,314.2,0.4,0.37,2019-09-20,1954,N,VIIRS,n,1.0NRT,296,1.5,N
21.93039,85.21954,311.7,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,292.5,0.8,N
23.77968,86.34143,328.4,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,296.3,3.6,N
22.78968,86.19699,324.9,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,296.3,1.6,N
20.94874,86.04963,330.2,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.6,1.8,N
23.78748,86.33517,307.9,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,295.4,1.3,N
22.21173,84.84246,310.2,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.2,1.1,N
23.77519,86.39088,322.3,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,297.8,2.3,N
22.0336,83.74525,307.8,0.41,0.37,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.8,1.6,N
22.037,83.74582,321.5,0.41,0.37,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.2,1.6,N
23.72601,86.44423,310.4,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,295.3,1.4,N
20.95782,85.18356,309.3,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,291.8,2.7,N
22.21162,84.86555,316.3,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.7,1.2,N
23.79559,86.3483,312.2,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,296.2,1.6,N
23.7931,86.23569,307,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.1,1.9,N
21.87773,83.54727,305,0.41,0.37,2019-09-20,1954,N,VIIRS,n,1.0NRT,291.3,0.9,N
20.88421,84.98122,312.7,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293,1,N
23.72331,86.43984,335.6,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,297.3,5.3,N
23.80308,86.32264,308.7,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,296.3,2.2,N
23.69088,87.1003,307.5,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,295.1,1.3,N
21.38917,81.64848,309.2,0.48,0.4,2019-09-20,1954,N,VIIRS,n,1.0NRT,287,1.3,N
23.69358,87.10477,306.4,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.4,0.9,N
20.96169,85.18047,343.2,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.4,2.7,N
23.69377,87.12453,315.4,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,295.9,1.6,N
22.20773,84.86874,306.1,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.6,1,N
15.1693,76.37943,303.4,0.55,0.51,2019-09-20,1954,N,VIIRS,n,1.0NRT,289.1,1.1,N
21.92568,83.33784,315.7,0.42,0.38,2019-09-20,1954,N,VIIRS,n,1.0NRT,286.6,1.9,N
22.33069,82.53209,325.3,0.45,0.39,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.3,2.2,N
22.7906,86.21255,309,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294,1.7,N
20.95954,85.17252,310.8,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,292.2,2.9,N
22.2083,84.86497,313.6,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293,1.3,N
23.69951,86.07596,316.7,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.6,1.4,N
21.87658,83.55521,313.3,0.41,0.37,2019-09-20,1954,N,VIIRS,n,1.0NRT,289.1,1.2,N
21.08176,85.03823,311.2,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.4,1,N
20.95509,85.17929,306.3,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,291.1,0.5,N
23.88412,85.00736,313.4,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,291.4,1.7,N
22.02017,83.38096,307.9,0.42,0.37,2019-09-20,1954,N,VIIRS,n,1.0NRT,286.3,0.5,N
23.73518,85.0134,314.4,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.8,2.7,N
22.05064,88.10262,321.4,0.43,0.38,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.2,2.4,N
23.81631,87.01732,306,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.6,0.3,N
23.66321,87.20554,310.5,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,295.1,0.8,N
20.78576,85.26694,311.1,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.6,1.4,N
23.72968,85.00459,314.8,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,292.7,2,N
23.72244,85.0072,306.8,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.1,1,N
22.78849,86.20445,309.7,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,295.2,1.6,N
23.77189,86.39026,325.9,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,297.1,1.9,N
23.55874,87.24152,321.6,0.39,0.37,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.9,1.5,N
23.7194,86.44298,316.1,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,296.2,2.7,N
23.72271,86.4436,335.2,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,296.6,2.7,N
22.58822,85.90727,311.8,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.4,0.4,N
23.88745,85.00796,330.5,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293,2.6,N
23.67687,86.07199,307.6,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,292.3,0.9,N
15.16947,76.68523,311.8,0.53,0.5,2019-09-20,1954,N,VIIRS,n,1.0NRT,287.8,1.2,N
26.78502,94.67395,305.2,0.52,0.5,2019-09-20,1954,N,VIIRS,n,1.0NRT,289.7,1,N
20.95854,85.15722,305.9,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,292,0.3,N
20.95696,85.14558,308.3,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,291.6,0.9,N
23.6125,87.1451,307.9,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.8,0.5,N
23.60854,87.14829,309.4,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.9,0.8,N
27.39382,95.4321,306.8,0.57,0.52,2019-09-20,1954,N,VIIRS,n,1.0NRT,287.6,0.7,N
27.39369,95.43275,311.7,0.57,0.52,2019-09-20,1954,N,VIIRS,n,1.0NRT,287.9,1,N
23.77789,86.39527,319.2,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,296.5,2.3,N
23.60458,87.15147,311.4,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.2,0.8,N
15.17405,76.38004,302.7,0.55,0.51,2019-09-20,1954,N,VIIRS,n,1.0NRT,288.9,1.3,N
21.10612,72.64288,310.8,0.57,0.69,2019-09-20,1954,N,VIIRS,n,1.0NRT,276.9,10.4,N
22.20991,84.87682,306.4,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.3,0.9,N
22.20933,84.88056,309.9,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,292.7,0.9,N
15.17793,76.65572,311.6,0.53,0.5,2019-09-20,1954,N,VIIRS,n,1.0NRT,290.4,2.9,N
20.95653,85.12658,305.4,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,291.9,0.7,N
23.77908,86.34519,322,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,296.6,2.1,N
20.94091,86.05583,308.1,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.3,2.7,N
21.73163,82.21365,307.3,0.46,0.39,2019-09-20,1954,N,VIIRS,n,1.0NRT,287.7,0.8,N
22.36337,87.01876,309.6,0.4,0.37,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.1,0.7,N
22.36672,87.0194,310.8,0.4,0.37,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.7,0.7,N
23.75732,85.85897,301,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,281.8,0.2,N
23.17037,82.33829,324.3,0.47,0.4,2019-09-20,1954,N,VIIRS,n,1.0NRT,292,2.3,N
23.16674,82.33767,309.7,0.47,0.4,2019-09-20,1954,N,VIIRS,n,1.0NRT,291.3,1.4,N
22.31463,82.51609,310.1,0.45,0.39,2019-09-20,1954,N,VIIRS,n,1.0NRT,292.4,1.3,N
20.96242,85.15412,308.7,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,292.8,1.6,N
20.96184,85.15781,318.1,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,292.2,0.9,N
23.75791,85.85521,301.5,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,279.8,0.2,N
23.78717,86.31578,315.3,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,296.7,2.6,N
20.96342,85.16944,313.7,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,292.3,1.7,N
22.20887,84.86122,310.9,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.7,1.3,N
15.17738,77.1041,307.7,0.5,0.49,2019-09-20,1954,N,VIIRS,n,1.0NRT,289.7,1.2,N
23.80248,86.32639,311.2,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,296.3,1,N
22.21219,84.86181,309.5,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293,1.2,N
22.12982,85.41782,302.7,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,292.3,0.6,N
21.76328,84.02079,307.7,0.4,0.37,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.7,2.3,N
22.00281,82.67059,318.5,0.44,0.39,2019-09-20,1954,N,VIIRS,n,1.0NRT,292.2,2.8,N
17.06436,76.98155,304.8,0.54,0.51,2019-09-20,1954,N,VIIRS,n,1.0NRT,288.1,1.8,N
20.96112,85.18414,335,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.2,2.7,N
21.37368,81.67947,305.9,0.48,0.4,2019-09-20,1954,N,VIIRS,n,1.0NRT,288.8,1.4,N
22.00634,82.67117,305.7,0.44,0.39,2019-09-20,1954,N,VIIRS,n,1.0NRT,291.4,0.7,N
22.59211,85.90417,315.2,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.4,1.7,N
22.77977,86.19514,310.4,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.8,2.1,N
22.24426,87.39143,307,0.4,0.37,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.5,1,N
23.62864,86.2907,307.7,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.7,0.9,N
23.65813,86.44301,312.8,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.4,1.6,N
23.67857,86.40042,318.6,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,295.4,1.4,N
23.67917,86.39667,318.7,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,295.8,1.4,N
23.73015,86.75514,309.4,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,295.1,1,N
17.60509,83.20148,311.3,0.4,0.37,2019-09-20,1954,N,VIIRS,n,1.0NRT,288.8,1.5,N
23.35941,83.22328,307.2,0.43,0.38,2019-09-20,1954,N,VIIRS,n,1.0NRT,292.9,1.7,N
22.05487,85.46613,303.8,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293,1.1,N
22.22098,84.7592,311.7,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.9,1.7,N
23.79499,86.35205,330.3,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,295.9,1.6,N
23.79169,86.35143,313.5,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,295.3,1.3,N
22.78909,86.20072,315.2,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,295.5,1.6,N
21.18567,81.39182,306,0.5,0.41,2019-09-20,1954,N,VIIRS,n,1.0NRT,288.9,1.6,N
17.60845,83.20204,309.7,0.4,0.37,2019-09-20,1954,N,VIIRS,n,1.0NRT,288.6,2.1,N
21.92982,85.22325,302.2,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,291.8,0.8,N
22.33163,82.65678,308,0.45,0.39,2019-09-20,1954,N,VIIRS,n,1.0NRT,292.9,1.8,N
22.32748,82.66051,307.9,0.45,0.39,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.3,1.5,N
22.32568,82.67348,305.6,0.44,0.39,2019-09-20,1954,N,VIIRS,n,1.0NRT,292.7,1.2,N
23.74673,86.42104,322.5,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,295.3,1.6,N
22.37532,87.27937,309.5,0.4,0.37,2019-09-20,1954,N,VIIRS,n,1.0NRT,294,0.9,N
20.96284,85.17311,336.2,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294,2.9,N
21.79668,83.88767,309.5,0.4,0.37,2019-09-20,1954,N,VIIRS,n,1.0NRT,292.8,1.1,N
21.07846,85.03764,314.8,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.6,2.3,N
22.85531,86.05855,308.3,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.4,1.7,N
23.74733,86.41728,309.6,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.8,1.6,N
22.37868,87.28003,311.3,0.4,0.37,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.7,0.9,N
26.06436,93.92953,304.3,0.49,0.49,2019-09-20,1954,N,VIIRS,n,1.0NRT,289.4,0.6,N
23.68051,86.09196,308.3,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.8,2.4,N
23.77249,86.3865,311.5,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,295.6,2.6,N
23.7161,86.44235,309.3,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,295.3,1.9,N
23.5469,86.54614,311,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.5,0.8,N
23.75072,85.85774,305.2,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,282.3,0.7,N
23.75657,86.4222,308.7,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.8,1.3,N
21.92509,83.34189,308,0.42,0.37,2019-09-20,1954,N,VIIRS,n,1.0NRT,288.3,2,N
23.77129,86.39402,310.9,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,296.7,1.9,N
23.77459,86.39464,310,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,296.9,2.3,N
23.75387,86.41782,314.1,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,295.4,2.2,N
23.75327,86.42158,307.8,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.9,2.2,N
23.75057,86.4172,339.9,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,296.5,2.2,N
23.7513,85.85399,312,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,281.7,0.7,N
23.74613,86.4248,308.1,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,295.1,1.9,N
23.75344,85.86211,298.3,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,280.7,0.3,N
23.75402,85.85835,302.2,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,281.8,0.7,N
23.5554,87.24087,309.9,0.39,0.37,2019-09-20,1954,N,VIIRS,n,1.0NRT,295.3,1.5,N
23.7546,85.8546,301.6,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,280.9,0.7,N
17.94946,80.76785,310.9,0.49,0.4,2019-09-20,1954,N,VIIRS,n,1.0NRT,290.7,2.8,N
23.77743,86.20638,318,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.9,2.6,N
23.77414,86.20576,306.8,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.3,1.6,N
23.82312,85.49969,310.7,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.5,2.3,N
23.92496,85.34274,303.7,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,291.5,0.6,N
23.78418,86.33455,312.6,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,296.6,1.3,N
22.78789,86.20819,311.7,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,295.1,1.6,N
23.78777,86.31202,308.5,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,295.8,2.3,N
23.73243,85.009,311.5,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.3,1.8,N
23.73576,85.00959,326.8,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,294.1,1.8,N
23.83968,84.94878,308.3,0.39,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,290.4,2,N
22.33645,82.62213,310.5,0.45,0.39,2019-09-20,1954,N,VIIRS,n,1.0NRT,293.4,1.5,N
21.10582,72.6421,310,0.57,0.69,2019-09-20,1954,N,VIIRS,n,1.0NRT,276.3,7.8,N
22.79972,86.09129,318.1,0.38,0.36,2019-09-20,1954,N,VIIRS,n,1.0NRT,295.5,2,N
12.86311,77.44595,303.5,0.44,0.46,2019-09-20,2000,N,VIIRS,n,1.0NRT,286.5,0.4,N
21.10505,72.65124,301.6,0.55,0.68,2019-09-20,2136,N,VIIRS,n,1.0NRT,279.9,4.2,N
21.10628,72.64592,331.8,0.55,0.68,2019-09-20,2136,N,VIIRS,n,1.0NRT,280.6,6.5,N
21.10706,72.63025,315.7,0.55,0.68,2019-09-20,2136,N,VIIRS,n,1.0NRT,280.1,5.3,N
21.10874,72.63531,308.9,0.55,0.68,2019-09-20,2136,N,VIIRS,n,1.0NRT,280.2,2.2,N
21.10327,72.64609,336.5,0.55,0.68,2019-09-20,2136,N,VIIRS,n,1.0NRT,280.2,4.2,N
21.10199,72.65143,304,0.55,0.68,2019-09-20,2136,N,VIIRS,n,1.0NRT,280.2,4.2,N
21.10997,72.63004,303.3,0.55,0.68,2019-09-20,2136,N,VIIRS,n,1.0NRT,279.6,2.2,N
24.6875,73.00308,303.1,0.49,0.65,2019-09-20,2136,N,VIIRS,n,1.0NRT,287,0.9,N
22.00449,82.66975,327.7,0.54,0.51,2019-09-21,0706,N,VIIRS,n,1.0NRT,296.6,6.3,D
23.78023,86.34319,342.9,0.47,0.4,2019-09-21,0706,N,VIIRS,n,1.0NRT,304.4,10.2,D
21.76719,84.01936,328.5,0.45,0.47,2019-09-21,0706,N,VIIRS,l,1.0NRT,299.4,5.5,D
23.76942,86.38831,331.5,0.47,0.4,2019-09-21,0706,N,VIIRS,n,1.0NRT,301.3,5.8,D
21.37819,81.68059,329.3,0.32,0.55,2019-09-21,0706,N,VIIRS,n,1.0NRT,295.4,3.7,D
