index,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type
823699,22.79697,86.20591999999999,295.7,0.52,0.67,2019-02-16,1906,N,VIIRS,n,1,285.3,2.6,2
823700,22.80208,86.08874,309.1,0.53,0.67,2019-02-16,1906,N,VIIRS,n,1,287.1,3.6,2
823702,22.78615,86.20388,301.8,0.52,0.67,2019-02-16,1906,N,VIIRS,n,1,286.5,2.5,2
823720,22.78451,86.20493,298.2,0.52,0.67,2019-02-16,1906,N,VIIRS,n,1,284.5,2.6,2
823763,21.99223,85.32575,296.7,0.53,0.67,2019-02-16,2046,N,VIIRS,n,1,285.6,0.4,3
823768,22.79145,86.19888,299.7,0.58,0.7,2019-02-16,2046,N,VIIRS,n,1,286.7,1.8,3
823770,22.79641,86.09244,301.4,0.57,0.69,2019-02-16,2046,N,VIIRS,n,1,286.2,1.0,2
823771,22.79753,86.09331,302.0,0.57,0.69,2019-02-16,2046,N,VIIRS,n,1,286.5,2.9,2
823772,22.795820000000003,86.20599,301.1,0.58,0.7,2019-02-16,2046,N,VIIRS,n,1,286.6,1.8,3
823773,22.80266,86.09425999999999,298.4,0.57,0.69,2019-02-16,2046,N,VIIRS,n,1,286.4,1.0,2
823775,22.796310000000002,86.20647,302.3,0.58,0.7,2019-02-16,2046,N,VIIRS,n,1,286.7,2.4,2
823782,22.590629999999997,85.90528,301.7,0.56,0.69,2019-02-16,2046,N,VIIRS,n,1,286.5,1.1,2
823784,22.79093,86.19839,300.2,0.58,0.7,2019-02-16,2046,N,VIIRS,n,1,286.4,2.7,3
823787,22.788220000000003,86.20959,299.1,0.58,0.7,2019-02-16,2046,N,VIIRS,n,1,284.9,1.3,2
824707,22.78667,86.20442,333.2,0.63,0.54,2019-02-17,759,N,VIIRS,n,1,299.5,10.2,3
824910,22.78911,86.20075,307.5,0.59,0.53,2019-02-17,2027,N,VIIRS,n,1,292.3,3.7,2
824917,22.78789,86.2064,326.4,0.59,0.53,2019-02-17,2027,N,VIIRS,n,1,292.3,3.7,2
824924,22.7846,86.20461999999999,337.3,0.59,0.53,2019-02-17,2027,N,VIIRS,n,1,291.5,7.0,2
824928,22.79874,86.08908000000001,307.2,0.58,0.52,2019-02-17,2027,N,VIIRS,n,1,287.3,2.0,2
824929,22.79174,86.1945,303.7,0.59,0.53,2019-02-17,2027,N,VIIRS,n,1,291.5,2.5,3
824931,22.78937,86.20584000000001,304.2,0.59,0.53,2019-02-17,2027,N,VIIRS,n,1,292.0,2.7,2
824932,22.80348,86.09026999999999,298.9,0.58,0.52,2019-02-17,2027,N,VIIRS,n,1,287.7,1.6,2
824933,22.87399,86.0617,297.8,0.58,0.52,2019-02-17,2027,N,VIIRS,n,1,285.7,0.5,2
824945,22.79056,86.20018,309.5,0.59,0.53,2019-02-17,2027,N,VIIRS,n,1,292.4,2.5,3
824951,22.79034,86.19509000000001,310.7,0.59,0.53,2019-02-17,2027,N,VIIRS,n,1,291.4,3.6,3
825028,21.9904,85.32513,299.9,0.54,0.51,2019-02-17,2028,N,VIIRS,n,1,285.1,0.8,3
825071,22.0561,85.4641,298.3,0.55,0.51,2019-02-17,2028,N,VIIRS,n,1,286.3,0.7,2
825087,21.99246,85.32687,300.6,0.54,0.51,2019-02-17,2028,N,VIIRS,n,1,285.8,0.7,3
825138,22.58905,85.90641,301.4,0.57,0.52,2019-02-17,2028,N,VIIRS,n,1,287.6,1.2,2
825148,22.59376,85.90759,296.7,0.57,0.52,2019-02-17,2028,N,VIIRS,n,1,286.1,0.5,0
825750,22.52419,86.56397,330.4,0.51,0.41,2019-02-18,740,N,VIIRS,n,1,300.3,4.6,0
825753,22.51235,86.53048000000001,348.3,0.51,0.41,2019-02-18,740,N,VIIRS,n,1,304.9,13.0,0
825754,22.789260000000002,86.19888,334.4,0.49,0.4,2019-02-18,740,N,VIIRS,l,1,307.4,5.7,3
825757,22.5128,86.53336999999999,340.8,0.51,0.41,2019-02-18,740,N,VIIRS,n,1,303.2,12.6,0
826069,23.5473,86.54668000000001,299.5,0.48,0.4,2019-02-18,2008,N,VIIRS,n,1,286.3,0.8,2
826196,22.808320000000002,86.0874,298.3,0.47,0.4,2019-02-18,2009,N,VIIRS,n,1,287.5,1.0,2
826198,22.79932,86.0926,315.3,0.47,0.4,2019-02-18,2009,N,VIIRS,n,1,289.9,2.6,2
826199,22.78758,86.20119,301.7,0.47,0.4,2019-02-18,2009,N,VIIRS,n,1,290.8,1.3,3
826201,22.78675,86.20576,302.4,0.47,0.4,2019-02-18,2009,N,VIIRS,n,1,291.7,1.4,2
826212,22.85888,86.05583,297.5,0.47,0.39,2019-02-18,2009,N,VIIRS,n,1,286.8,0.3,2
826214,22.59265,85.90392,298.2,0.46,0.39,2019-02-18,2009,N,VIIRS,n,1,286.1,1.1,0
826215,22.800279999999997,86.09045,320.7,0.47,0.4,2019-02-18,2009,N,VIIRS,n,1,290.6,1.7,2
826216,22.79204,86.19739,308.2,0.47,0.4,2019-02-18,2009,N,VIIRS,n,1,292.3,1.3,3
826217,22.79567,86.19815,305.7,0.47,0.4,2019-02-18,2009,N,VIIRS,n,1,290.8,1.2,3
826227,22.588279999999997,85.90762,310.9,0.46,0.39,2019-02-18,2009,N,VIIRS,n,1,288.7,1.1,2
826230,22.87247,86.06339,299.4,0.47,0.39,2019-02-18,2009,N,VIIRS,n,1,286.0,0.8,2
826231,22.788420000000002,86.19662,307.4,0.47,0.4,2019-02-18,2009,N,VIIRS,n,1,290.4,1.3,3
826236,22.790370000000003,86.20654,310.2,0.47,0.4,2019-02-18,2009,N,VIIRS,n,1,291.5,1.4,2
826237,22.79121,86.20195,314.8,0.47,0.4,2019-02-18,2009,N,VIIRS,n,1,291.8,1.3,3
826300,22.78954,86.21113000000001,311.0,0.47,0.4,2019-02-18,2009,N,VIIRS,n,1,290.1,1.4,2
826301,22.79316,86.21193000000001,299.2,0.47,0.4,2019-02-18,2009,N,VIIRS,n,1,288.4,1.3,2
826302,22.80388,86.09119,301.0,0.47,0.4,2019-02-18,2009,N,VIIRS,n,1,288.6,1.7,2
826313,21.989929999999998,85.32883000000001,295.7,0.44,0.39,2019-02-18,2009,N,VIIRS,n,1,282.9,0.6,3
826319,22.01991,85.42864,295.1,0.45,0.39,2019-02-18,2009,N,VIIRS,n,1,284.6,0.3,0
826320,22.0529,85.46486999999999,300.8,0.45,0.39,2019-02-18,2009,N,VIIRS,n,1,285.5,0.9,2
826341,22.05644,85.46558,297.4,0.45,0.39,2019-02-18,2009,N,VIIRS,n,1,285.4,0.5,2
826376,22.13317,85.38311,295.5,0.45,0.39,2019-02-18,2009,N,VIIRS,n,1,284.9,0.4,0
826403,22.794829999999997,86.20273,301.9,0.47,0.4,2019-02-18,2009,N,VIIRS,n,1,288.8,1.2,3
826810,21.972939999999998,86.84517,335.9,0.38,0.36,2019-02-19,721,N,VIIRS,l,1,310.7,4.2,0
826812,21.98057,86.82855,333.9,0.38,0.36,2019-02-19,721,N,VIIRS,l,1,307.3,2.7,0
826813,21.98,86.82484000000001,345.2,0.39,0.36,2019-02-19,721,N,VIIRS,n,1,310.5,2.7,0
826965,22.47821,86.82769,335.9,0.38,0.36,2019-02-19,722,N,VIIRS,n,1,307.2,6.2,0
826967,22.55901,86.89328,338.2,0.38,0.36,2019-02-19,722,N,VIIRS,n,1,305.7,2.0,0
826970,22.79007,86.1981,334.1,0.39,0.36,2019-02-19,722,N,VIIRS,l,1,308.8,2.6,3
826971,22.800629999999998,86.09136,334.2,0.39,0.36,2019-02-19,722,N,VIIRS,l,1,309.2,2.4,2
826978,22.793979999999998,86.20125999999999,336.5,0.39,0.36,2019-02-19,722,N,VIIRS,n,1,305.4,2.1,3
826979,22.79066,86.20187,332.5,0.39,0.36,2019-02-19,722,N,VIIRS,l,1,306.6,2.1,3
826982,22.788710000000002,86.01567,343.1,0.39,0.36,2019-02-19,722,N,VIIRS,n,1,306.9,4.7,0
826983,22.798479999999998,86.20818,336.7,0.39,0.36,2019-02-19,722,N,VIIRS,l,1,307.4,10.7,2
826984,22.41818,86.14177,334.5,0.39,0.36,2019-02-19,722,N,VIIRS,n,1,306.0,2.5,0
826987,22.47764,86.82396999999999,337.8,0.38,0.36,2019-02-19,722,N,VIIRS,n,1,306.2,4.5,0
826988,22.48152,86.8271,342.9,0.38,0.36,2019-02-19,722,N,VIIRS,n,1,306.6,4.4,0
827311,22.16723,85.43777,303.6,0.4,0.37,2019-02-19,1950,N,VIIRS,n,1,287.9,0.5,0
827386,22.055120000000002,85.46353,301.0,0.4,0.37,2019-02-19,1950,N,VIIRS,n,1,288.4,1.3,2
827422,22.59027,85.90563,310.3,0.4,0.37,2019-02-19,1950,N,VIIRS,n,1,291.3,1.0,2
827438,22.78921,86.20562,307.6,0.39,0.36,2019-02-19,1950,N,VIIRS,n,1,293.4,1.2,2
827440,22.80694,86.08739,300.1,0.39,0.36,2019-02-19,1950,N,VIIRS,n,1,289.9,0.4,2
827445,22.85817,86.05618,300.4,0.39,0.37,2019-02-19,1950,N,VIIRS,n,1,289.7,0.9,2
827451,22.63061,86.17826,303.4,0.39,0.36,2019-02-19,1950,N,VIIRS,n,1,291.2,0.7,0
827452,22.78035,86.19625,304.3,0.39,0.36,2019-02-19,1950,N,VIIRS,n,1,291.7,1.3,3
827462,22.79703,86.19917,309.7,0.39,0.36,2019-02-19,1950,N,VIIRS,n,1,292.9,1.2,3
827477,22.79093,86.19418,329.2,0.39,0.36,2019-02-19,1950,N,VIIRS,n,1,293.9,4.5,3
827480,22.87434,86.06291999999999,301.4,0.39,0.37,2019-02-19,1950,N,VIIRS,n,1,289.4,0.7,2
827483,22.79589,86.20676999999999,336.7,0.39,0.36,2019-02-19,1950,N,VIIRS,n,1,295.7,4.7,2
827485,22.7937,86.19859,317.6,0.39,0.36,2019-02-19,1950,N,VIIRS,n,1,293.4,1.2,3
827491,22.58691,85.90505,305.1,0.4,0.37,2019-02-19,1950,N,VIIRS,n,1,290.3,1.0,2
827493,22.7996,86.11355999999999,299.9,0.39,0.36,2019-02-19,1950,N,VIIRS,n,1,289.7,0.4,0
827494,22.79968,86.09005,326.3,0.39,0.36,2019-02-19,1950,N,VIIRS,n,1,293.7,2.7,2
827500,22.79036,86.198,342.0,0.39,0.36,2019-02-19,1950,N,VIIRS,n,1,297.8,3.8,3
827502,22.79198,86.20999,313.3,0.39,0.36,2019-02-19,1950,N,VIIRS,n,1,292.4,4.7,2
827503,22.78864,86.20942,306.7,0.39,0.36,2019-02-19,1950,N,VIIRS,n,1,292.6,1.2,2
827532,22.79646,86.20297,302.8,0.39,0.36,2019-02-19,1950,N,VIIRS,n,1,291.2,1.2,3
827544,22.78979,86.20181,319.9,0.39,0.36,2019-02-19,1950,N,VIIRS,n,1,293.9,3.8,3
827794,22.99918,86.56593000000001,347.0,0.56,0.43,2019-02-20,703,N,VIIRS,n,1,308.6,8.9,0
827804,22.8539,86.12541999999999,332.5,0.4,0.44,2019-02-20,703,N,VIIRS,n,1,305.5,2.3,3
827805,22.79218,86.19933,334.0,0.4,0.44,2019-02-20,703,N,VIIRS,l,1,306.0,3.0,3
828410,22.85824,86.0555,302.1,0.43,0.46,2019-02-20,1931,N,VIIRS,n,1,289.8,0.9,2
828415,22.874570000000002,86.06203000000001,301.9,0.42,0.46,2019-02-20,1931,N,VIIRS,n,1,289.4,0.7,2
828427,22.79417,86.1994,318.3,0.42,0.45,2019-02-20,1931,N,VIIRS,n,1,294.3,1.9,3
828429,22.79736,86.20806999999999,318.8,0.42,0.45,2019-02-20,1931,N,VIIRS,n,1,293.1,2.6,2
828438,22.790010000000002,86.19882,319.9,0.42,0.45,2019-02-20,1931,N,VIIRS,n,1,298.2,2.6,3
828439,22.78903,86.20701,312.2,0.42,0.45,2019-02-20,1931,N,VIIRS,n,1,295.2,1.9,2
828443,22.78487,86.20644,312.1,0.42,0.45,2019-02-20,1931,N,VIIRS,n,1,294.9,1.9,2
828445,22.79853,86.09142,316.9,0.42,0.45,2019-02-20,1931,N,VIIRS,n,1,291.6,1.2,2
828447,22.63035,86.17758,302.8,0.42,0.45,2019-02-20,1931,N,VIIRS,n,1,290.9,0.8,0
828448,22.78536,86.20234,316.0,0.42,0.45,2019-02-20,1931,N,VIIRS,n,1,294.8,2.6,3
828458,22.85802,86.05766,302.8,0.42,0.46,2019-02-20,1931,N,VIIRS,n,1,290.5,1.0,2
828459,22.59382,85.90404000000001,302.3,0.43,0.46,2019-02-20,1931,N,VIIRS,n,1,291.1,2.2,0
828466,22.96349,85.99788000000001,299.0,0.43,0.46,2019-02-20,1931,N,VIIRS,n,1,288.3,0.4,0
828499,23.54767,86.54723,303.5,0.41,0.45,2019-02-20,1931,N,VIIRS,n,1,289.2,1.0,2
828510,21.991970000000002,85.32618000000001,302.0,0.46,0.47,2019-02-20,1931,N,VIIRS,n,1,288.3,0.7,3
828514,22.80272,86.09201,308.0,0.42,0.45,2019-02-20,1931,N,VIIRS,n,1,292.5,1.2,2
828550,22.79785,86.20403,306.6,0.42,0.45,2019-02-20,1931,N,VIIRS,n,1,291.8,1.9,3
828806,22.47833,86.73885,334.2,0.36,0.58,2019-02-21,644,N,VIIRS,n,1,304.5,3.2,0
828807,22.48357,86.73751999999999,338.5,0.36,0.58,2019-02-21,644,N,VIIRS,n,1,305.7,3.3,0
828808,22.791439999999998,86.20663,330.7,0.39,0.59,2019-02-21,644,N,VIIRS,l,1,303.1,5.1,3
828809,22.78977,86.19912,336.0,0.39,0.59,2019-02-21,644,N,VIIRS,n,1,304.4,7.5,3
828814,22.463810000000002,86.84878,335.0,0.36,0.57,2019-02-21,644,N,VIIRS,n,1,303.6,2.0,0
828815,22.47491,86.8242,336.8,0.36,0.57,2019-02-21,644,N,VIIRS,n,1,304.0,3.4,0
829776,22.79866,86.20833,330.7,0.41,0.61,2019-02-21,1912,N,VIIRS,n,1,291.3,3.8,2
829782,22.7877,86.20324000000001,304.0,0.41,0.61,2019-02-21,1912,N,VIIRS,n,1,293.3,1.3,2
829784,22.793000000000003,86.20782,306.7,0.41,0.61,2019-02-21,1912,N,VIIRS,n,1,291.6,1.3,2
829787,22.630589999999998,86.17814,301.2,0.41,0.61,2019-02-21,1912,N,VIIRS,n,1,290.2,0.5,0
829792,22.78205,86.20263,308.8,0.41,0.61,2019-02-21,1912,N,VIIRS,n,1,292.3,1.4,2
829802,22.59229,85.90316,302.6,0.43,0.62,2019-02-21,1912,N,VIIRS,n,1,290.3,0.9,0
829805,22.787329999999997,86.20736,304.4,0.41,0.61,2019-02-21,1912,N,VIIRS,n,1,292.7,1.3,2
829810,22.78845,86.19487,304.8,0.41,0.61,2019-02-21,1912,N,VIIRS,n,1,291.9,1.7,3
829813,22.85859,86.05525,299.3,0.42,0.61,2019-02-21,1912,N,VIIRS,n,1,289.0,0.5,2
829819,22.79374,86.19966,321.3,0.41,0.61,2019-02-21,1912,N,VIIRS,n,1,292.6,1.7,3
829820,22.79776,86.09099,309.1,0.42,0.61,2019-02-21,1912,N,VIIRS,n,1,290.2,2.6,2
829821,22.788079999999997,86.19905,309.5,0.41,0.61,2019-02-21,1912,N,VIIRS,n,1,292.9,1.7,3
829864,21.97101,85.31366,301.5,0.46,0.64,2019-02-21,1912,N,VIIRS,n,1,289.4,0.8,2
829872,23.54954,86.5463,300.5,0.4,0.6,2019-02-21,1912,N,VIIRS,n,1,289.5,0.6,2
829894,21.9939,85.32539,300.1,0.46,0.64,2019-02-21,1912,N,VIIRS,n,1,289.4,0.7,3
829929,22.80025,86.08788,299.4,0.71,0.75,2019-02-21,2052,N,VIIRS,n,1,288.4,2.7,2
829931,22.79342,86.1982,309.7,0.72,0.75,2019-02-21,2052,N,VIIRS,n,1,291.2,4.6,3
829933,22.78452,86.20785,308.2,0.72,0.76,2019-02-21,2052,N,VIIRS,n,1,290.7,2.4,2
829934,22.78481,86.20299,304.1,0.72,0.76,2019-02-21,2052,N,VIIRS,n,1,290.3,4.7,2
829935,22.79486,86.1961,304.6,0.72,0.76,2019-02-21,2052,N,VIIRS,n,1,290.4,3.3,3
829936,22.7993,86.09245,308.1,0.71,0.75,2019-02-21,2052,N,VIIRS,n,1,289.5,1.7,2
829941,22.78629,86.20093,302.1,0.72,0.76,2019-02-21,2052,N,VIIRS,n,1,290.2,3.6,3
831373,22.1007,86.87208000000001,330.2,0.43,0.62,2019-02-22,805,N,VIIRS,l,1,303.6,2.7,0
831379,22.10106,86.87638000000001,339.6,0.43,0.62,2019-02-22,805,N,VIIRS,n,1,303.7,2.7,0
831410,22.100179999999998,86.87488,344.8,0.43,0.62,2019-02-22,805,N,VIIRS,n,1,304.6,4.2,0
831488,22.78656,86.20806,330.4,0.39,0.6,2019-02-22,806,N,VIIRS,l,1,301.9,5.5,2
831490,22.42599,86.77713,332.4,0.42,0.61,2019-02-22,806,N,VIIRS,n,1,301.7,3.3,0
831491,22.425620000000002,86.77287,344.4,0.42,0.61,2019-02-22,806,N,VIIRS,n,1,302.3,3.3,0
831492,22.47174,86.83717,331.2,0.43,0.62,2019-02-22,806,N,VIIRS,l,1,301.7,3.2,0
831494,22.74721,85.88761,332.3,0.38,0.58,2019-02-22,806,N,VIIRS,n,1,298.4,0.4,0
831740,23.527639999999998,85.6994,300.9,0.33,0.55,2019-02-22,2033,N,VIIRS,n,1,290.2,0.5,0
831813,22.857979999999998,86.05605,295.1,0.36,0.57,2019-02-22,2034,N,VIIRS,n,1,281.0,0.6,2
831815,22.78742,86.19836,302.4,0.37,0.58,2019-02-22,2034,N,VIIRS,n,1,287.6,1.4,3
831816,22.80086,86.08939000000001,311.6,0.36,0.58,2019-02-22,2034,N,VIIRS,n,1,288.9,2.1,2
831817,22.796310000000002,86.20839000000001,311.2,0.37,0.58,2019-02-22,2034,N,VIIRS,n,1,286.6,2.5,3
831821,22.801370000000002,86.09199,314.1,0.36,0.58,2019-02-22,2034,N,VIIRS,n,1,289.8,2.9,2
831822,22.87281,86.06371,303.2,0.36,0.57,2019-02-22,2034,N,VIIRS,n,1,287.2,0.9,2
831823,22.800060000000002,86.09294,308.9,0.36,0.58,2019-02-22,2034,N,VIIRS,n,1,289.4,1.5,2
831825,22.96302,85.99834,302.3,0.36,0.57,2019-02-22,2034,N,VIIRS,n,1,290.7,0.4,0
831826,22.79348,86.19617,304.2,0.37,0.58,2019-02-22,2034,N,VIIRS,n,1,287.3,1.0,3
831830,22.62915,86.17952,297.8,0.37,0.58,2019-02-22,2034,N,VIIRS,n,1,281.9,0.4,0
831832,22.78584,86.20541,317.1,0.37,0.58,2019-02-22,2034,N,VIIRS,n,1,288.3,1.3,2
831835,22.78663,86.20187,301.5,0.37,0.58,2019-02-22,2034,N,VIIRS,n,1,287.4,1.3,2
831837,22.59104,85.90559,306.8,0.36,0.57,2019-02-22,2034,N,VIIRS,n,1,286.2,1.1,2
831838,22.792679999999997,86.19973,305.4,0.37,0.58,2019-02-22,2034,N,VIIRS,n,1,288.3,1.0,3
831864,22.05436,85.46497,296.6,0.34,0.56,2019-02-22,2034,N,VIIRS,n,1,277.1,0.6,2
831888,23.52954,85.69991,301.4,0.33,0.55,2019-02-22,2034,N,VIIRS,n,1,290.3,0.4,0
831892,21.993029999999997,85.32667,296.2,0.34,0.56,2019-02-22,2034,N,VIIRS,n,1,279.0,0.4,3
834235,22.82068,86.05609,343.1,0.39,0.44,2019-02-23,747,N,VIIRS,n,1,305.0,5.4,0
834236,22.82113,86.05986999999999,342.4,0.39,0.44,2019-02-23,747,N,VIIRS,n,1,305.1,5.1,0
834239,22.15236,86.70615,342.7,0.42,0.45,2019-02-23,747,N,VIIRS,n,1,301.0,11.5,0
834240,22.68122,86.76518,338.5,0.43,0.46,2019-02-23,747,N,VIIRS,n,1,301.6,4.1,0
834242,22.79185,86.1974,330.2,0.4,0.44,2019-02-23,747,N,VIIRS,l,1,304.3,5.4,3
834245,22.79729,86.20863,341.2,0.4,0.44,2019-02-23,747,N,VIIRS,n,1,303.4,4.0,3
834247,22.15188,86.70206999999999,341.0,0.42,0.45,2019-02-23,747,N,VIIRS,n,1,301.6,11.5,0
834249,22.80003,86.09019,334.5,0.39,0.44,2019-02-23,747,N,VIIRS,l,1,306.3,3.0,2
834501,22.0551,85.465,303.6,0.53,0.42,2019-02-23,2015,N,VIIRS,n,1,291.0,1.1,2
834506,22.0538,85.46304,300.7,0.53,0.42,2019-02-23,2015,N,VIIRS,n,1,289.8,1.2,2
834515,21.99173,85.32706,302.6,0.53,0.42,2019-02-23,2015,N,VIIRS,n,1,289.9,0.8,3
834516,22.79039,86.21049000000001,311.7,0.57,0.43,2019-02-23,2015,N,VIIRS,n,1,294.6,2.3,2
834633,22.78749,86.20405,326.1,0.57,0.43,2019-02-23,2015,N,VIIRS,n,1,296.2,2.3,2
834634,22.78559,86.20485,322.8,0.57,0.43,2019-02-23,2015,N,VIIRS,n,1,296.0,4.9,3
834636,22.790589999999998,86.20026,313.2,0.57,0.43,2019-02-23,2015,N,VIIRS,n,1,296.3,2.4,3
834641,22.87376,86.06528,301.0,0.56,0.43,2019-02-23,2015,N,VIIRS,n,1,290.9,0.9,2
834643,22.78953,86.20575,309.4,0.57,0.43,2019-02-23,2015,N,VIIRS,n,1,295.4,2.4,3
834649,22.79143,86.20494000000001,305.5,0.57,0.43,2019-02-23,2015,N,VIIRS,n,1,295.0,2.3,2
834651,22.7993,86.20683000000001,329.3,0.57,0.43,2019-02-23,2015,N,VIIRS,n,1,293.9,7.0,2
834658,22.788520000000002,86.19856999999999,312.3,0.57,0.43,2019-02-23,2015,N,VIIRS,n,1,295.9,3.9,3
834659,22.58845,85.90822,306.3,0.55,0.43,2019-02-23,2015,N,VIIRS,n,1,291.5,1.0,2
834660,22.593329999999998,85.90375999999999,304.6,0.55,0.43,2019-02-23,2015,N,VIIRS,n,1,292.1,0.9,0
834663,22.795370000000002,86.20588000000001,330.0,0.57,0.43,2019-02-23,2015,N,VIIRS,n,1,293.2,7.0,2
834664,22.79739,86.20761999999999,334.0,0.57,0.43,2019-02-23,2015,N,VIIRS,n,1,294.8,12.9,3
834670,22.80014,86.09275,314.2,0.56,0.43,2019-02-23,2015,N,VIIRS,n,1,293.5,2.0,2
837121,22.79266,86.19556,335.6,0.39,0.36,2019-02-24,728,N,VIIRS,n,1,304.0,1.5,3
837126,22.63637,86.48921,334.3,0.39,0.36,2019-02-24,728,N,VIIRS,n,1,301.5,1.9,0
837127,22.34477,86.73685,334.4,0.39,0.36,2019-02-24,728,N,VIIRS,n,1,303.4,1.9,0
837130,22.78934,86.19612,337.2,0.39,0.36,2019-02-24,728,N,VIIRS,n,1,305.8,1.5,3
837136,22.6908,86.58131,336.4,0.39,0.36,2019-02-24,728,N,VIIRS,n,1,302.8,1.7,0
837142,22.08897,86.73685,330.5,0.39,0.36,2019-02-24,728,N,VIIRS,n,1,304.9,1.2,0
837294,22.118570000000002,85.26427,333.5,0.38,0.36,2019-02-24,728,N,VIIRS,n,1,301.6,4.3,0
837295,22.119139999999998,85.26799,332.6,0.38,0.36,2019-02-24,728,N,VIIRS,n,1,299.7,3.5,0
837296,22.11584,85.26859,332.8,0.38,0.36,2019-02-24,728,N,VIIRS,n,1,300.1,3.5,0
837340,22.78989,86.19988000000001,339.7,0.39,0.36,2019-02-24,728,N,VIIRS,n,1,306.9,6.7,3
837358,21.98144,86.78609,334.9,0.39,0.36,2019-02-24,728,N,VIIRS,n,1,305.8,2.1,0
837439,22.79155,86.2112,334.8,0.39,0.36,2019-02-24,728,N,VIIRS,l,1,306.1,3.5,2
839482,22.79628,86.20376999999999,329.2,0.49,0.4,2019-02-25,709,N,VIIRS,n,1,297.9,9.4,3
839501,22.79711,86.20846999999999,335.4,0.49,0.4,2019-02-25,709,N,VIIRS,n,1,298.8,10.3,2
839514,22.79089,86.19501,332.6,0.49,0.4,2019-02-25,709,N,VIIRS,n,1,298.1,2.5,3
840807,22.5875,85.90681,304.6,0.53,0.42,2019-02-25,1937,N,VIIRS,n,1,288.7,1.1,2
840934,21.98953,85.32687,300.0,0.56,0.43,2019-02-25,1938,N,VIIRS,n,1,287.8,1.2,3
843863,22.79559,86.20535,299.4,0.66,0.73,2019-02-27,1859,N,VIIRS,n,1,285.7,1.4,3
843864,22.79427,86.20551,298.6,0.66,0.73,2019-02-27,1859,N,VIIRS,n,1,285.4,1.7,2
843867,22.78921,86.19816999999999,303.1,0.66,0.73,2019-02-27,1859,N,VIIRS,n,1,286.2,1.4,3
843869,22.78794,86.19833,301.8,0.66,0.73,2019-02-27,1859,N,VIIRS,n,1,286.3,3.3,3
843870,22.796039999999998,86.1988,300.6,0.66,0.73,2019-02-27,1859,N,VIIRS,n,1,285.5,1.4,3
843871,22.79476,86.19894000000001,302.3,0.66,0.73,2019-02-27,1859,N,VIIRS,n,1,285.6,2.4,3
843979,22.78856,86.20406,298.7,0.46,0.64,2019-02-27,2040,N,VIIRS,n,1,280.1,1.3,2
843989,22.78752,86.20853000000001,309.4,0.46,0.64,2019-02-27,2040,N,VIIRS,n,1,286.1,1.3,2
843996,22.87485,86.06445,295.4,0.45,0.63,2019-02-27,2040,N,VIIRS,n,1,284.4,1.2,2
844001,22.59103,85.90653,303.9,0.45,0.63,2019-02-27,2040,N,VIIRS,n,1,286.6,1.0,2
845109,22.79503,86.20325,298.2,0.47,0.48,2019-02-28,2021,N,VIIRS,n,1,287.3,1.1,3
845137,22.79934,86.20435,302.3,0.47,0.48,2019-02-28,2021,N,VIIRS,n,1,287.9,1.0,2
845138,22.873170000000002,86.06181,300.4,0.46,0.47,2019-02-28,2021,N,VIIRS,n,1,286.8,0.7,2
845140,22.78545,86.20567,311.7,0.47,0.48,2019-02-28,2021,N,VIIRS,n,1,289.2,1.7,2
845142,23.03139,86.15883000000001,296.8,0.46,0.47,2019-02-28,2021,N,VIIRS,n,1,285.3,0.4,0
845149,22.79595,86.19872,305.3,0.47,0.48,2019-02-28,2021,N,VIIRS,n,1,289.2,1.1,3
845152,22.96355,85.99728,298.5,0.45,0.47,2019-02-28,2021,N,VIIRS,n,1,286.1,0.6,0
845153,22.79905,86.08866,305.3,0.46,0.47,2019-02-28,2021,N,VIIRS,n,1,288.2,1.7,2
845170,22.79162,86.1977,313.7,0.47,0.48,2019-02-28,2021,N,VIIRS,n,1,291.6,1.1,3
845171,22.79841,86.20891999999999,301.4,0.47,0.48,2019-02-28,2021,N,VIIRS,n,1,287.9,0.8,2
845172,22.7907,86.2022,303.0,0.47,0.48,2019-02-28,2021,N,VIIRS,n,1,289.2,1.1,3
845173,22.785510000000002,86.20340999999999,312.2,0.47,0.48,2019-02-28,2021,N,VIIRS,n,1,289.9,2.4,3
845174,22.590529999999998,85.90411,310.5,0.46,0.47,2019-02-28,2021,N,VIIRS,n,1,288.7,2.1,2
845177,22.78978,86.20671999999999,301.1,0.47,0.48,2019-02-28,2021,N,VIIRS,n,1,288.9,2.0,2
845180,22.799770000000002,86.09123000000001,311.4,0.46,0.47,2019-02-28,2021,N,VIIRS,n,1,289.2,2.1,2
845185,23.41115,86.20936999999999,295.2,0.46,0.47,2019-02-28,2021,N,VIIRS,n,1,284.5,0.4,0
845188,22.85603,86.0577,300.4,0.46,0.47,2019-02-28,2021,N,VIIRS,n,1,287.3,1.1,2
845253,23.5481,86.54708000000001,298.5,0.48,0.48,2019-02-28,2021,N,VIIRS,n,1,285.9,0.6,2
845282,21.99323,85.32540999999999,298.5,0.43,0.46,2019-02-28,2021,N,VIIRS,n,1,286.1,0.6,3
845294,22.05312,85.46453000000001,299.2,0.44,0.46,2019-02-28,2021,N,VIIRS,n,1,286.9,0.8,2
845295,22.05311,85.46634,300.1,0.44,0.46,2019-02-28,2021,N,VIIRS,n,1,286.4,0.5,2
